1 0.042245001362016
2 0.0098931145408434
3 0.02191441565731
4 0.027096688635682
5 0.040996697388878
6 0.059081786097736
7 0.056304666177399
8 0.059569170954266
9 0.065540818265147
10 0.060547997714576
11 0.060888208260936
12 0.065187883471728
13 0.065020700241583
14 0.064437015362396
15 0.063292945822371
16 0.063967120121437
17 0.068325260002768
18 0.065452606024114
19 0.064548504773923
20 0.065260617250887
21 0.062107982347928
22 0.058853860704219
23 0.054839315169947
24 0.052915439511318
25 0.054788882655479
26 0.048412155522938
27 0.0473669067627
28 0.049234327069679
29 0.051208206278985
30 0.055008616997712
31 0.054716649172844
32 0.055960538326026
33 0.055589913191465
34 0.055988868952162
35 0.056816612153193
36 0.055394946675315
37 0.05705403990795
38 0.056780024608089
39 0.057636524401294
40 0.060427107572369
41 0.060646026694749
42 0.061122704554772
43 0.060850793394839
44 0.060588391424072
45 0.060715122502535
46 0.0624488881173
47 0.061029606082703
48 0.063534693939711
49 0.064355410244065
50 0.065429903082837
51 0.067067430525531
52 0.06910067860633
53 0.070324099142446
54 0.072609565500184
55 0.072603632391867
56 0.07441039223304
57 0.074334969182129
58 0.075540279638359
59 0.07799830350423
60 0.080919335965486
61 0.082818216078643
62 0.084569320207778
63 0.087083546488318
64 0.088939490168862
65 0.091372958746819
66 0.092876121311585
67 0.094603588708266
68 0.095377735389356
69 0.096956987956102
70 0.096737862190296
71 0.10002293859827
72 0.10246695629603
73 0.10412852738483
74 0.10533040142364
75 0.1042543393144
76 0.10537993327847
77 0.10572378998868
78 0.10634665354701
79 0.10814150654707
80 0.10980923058534
81 0.11113835599342
82 0.11046203852172
83 0.11015224553204
84 0.1099902372895
85 0.11052529455937
86 0.11326979327474
87 0.11548263652168
88 0.11816337302649
89 0.12093553165982
90 0.12079694295207
