1 -0.1146356303948
2 -0.10495330408944
3 -0.091859346257255
4 -0.11135488892034
5 -0.15670864581859
6 -0.17922126314796
7 -0.21012068163901
8 -0.20724918635913
9 -0.20340204078424
10 -0.18904146030848
11 -0.18025226082818
12 -0.18936146879864
13 -0.17591993120789
14 -0.15602538963795
15 -0.13716947313806
16 -0.12078985071459
17 -0.11123898151308
18 -0.099856924987813
19 -0.09053502938044
20 -0.085824890335361
21 -0.081042807953802
22 -0.078396645098215
23 -0.069592779667898
24 -0.065944471958869
25 -0.068501089571246
26 -0.059815556595661
27 -0.054819269531311
28 -0.050913804604904
29 -0.048829918562723
30 -0.049269562756474
31 -0.05213281175112
32 -0.055242279255696
33 -0.060114402836916
34 -0.064951472877251
35 -0.066966221269887
36 -0.065188788264705
37 -0.06625855231204
38 -0.063215910868157
39 -0.063656939259034
40 -0.066572767793973
41 -0.068968341346071
42 -0.070382697581651
43 -0.072829035049905
44 -0.070849466791876
45 -0.070206656918699
46 -0.07006143065442
47 -0.0700277586264
48 -0.072207207207208
49 -0.074318519823382
50 -0.076608744870525
51 -0.079541697533691
52 -0.080832009012638
53 -0.081568384545764
54 -0.082393990849489
55 -0.080722641727878
56 -0.082176539853242
57 -0.080851772135873
58 -0.079845786389387
59 -0.082358515228336
60 -0.084105796896373
61 -0.084736259734115
62 -0.08557208196205
63 -0.084985276974807
64 -0.085929429920759
65 -0.085815458632213
66 -0.083680186612124
67 -0.082015780725635
68 -0.079454486053656
69 -0.076591465127774
70 -0.071487315288363
71 -0.071109202263248
72 -0.06792446897159
73 -0.06695660517435
74 -0.063014123505139
75 -0.054577406726099
76 -0.051232265608128
77 -0.046055546264971
78 -0.04040469789161
79 -0.037609284013951
80 -0.033964182114052
81 -0.031372751460012
82 -0.027693315202574
83 -0.02055452033122
84 -0.014116820635146
85 -0.0082971391471554
86 -0.005827856957165
87 -0.0036153304414732
88 -0.0041812135791202
89 -0.0059035269165284
90 -1.1102230246252E-15
