1 3.7989068310987
2 3.5303418910011
3 3.3495276290604
4 3.2303973867266
5 3.1458073994789
6 3.0590890629857
7 2.9785326677496
8 2.9066425473411
9 2.8247672258316
10 2.7710054712932
11 2.712394276625
12 2.6583378202411
13 2.6037026345043
14 2.549211451248
15 2.5021551866456
16 2.4508785220786
17 2.4125090979056
18 2.3600727620729
19 2.3174024084328
20 2.2733926332629
21 2.2236247779725
22 2.1711453512355
23 2.1254447448832
24 2.0845302479698
25 2.0351869281844
26 1.9975094896082
27 1.9522915194017
28 1.9119188353254
29 1.8570027287117
30 1.8209150318026
31 1.7817840015347
32 1.7476820958877
33 1.7113571153115
34 1.6672457607482
35 1.6356259404352
36 1.5968014375932
37 1.556112335145
38 1.5163060439631
39 1.4705508827777
40 1.4359601855464
41 1.3955441448753
42 1.3577769728319
43 1.3232353873076
44 1.2852399619478
45 1.2529502552552
46 1.205617692896
47 1.1684868849843
48 1.1373309595742
49 1.0946597161324
50 1.0553372394545
51 1.0120382264894
52 0.96704518618247
53 0.91706270257056
54 0.8710152102523
55 0.82960581729399
56 0.77746021072913
57 0.72540449922653
58 0.67841303114867
59 0.6284556981533
60 0.57000280244995
61 0.51754217084924
62 0.44498661219399
63 0.38863906540876
64 0.34220454529231
65 0.26227234531617
66 0.20762264196307
67 0.15116989394422
68 0.091517702861307
69 0.027760813591203
70 -0.042781337031135
71 -0.11369414961603
72 -0.19628653857596
73 -0.29009106420251
74 -0.37051874156164
75 -0.44620632905216
76 -0.51791890891224
77 -0.58471384067474
78 -0.67284825409043
79 -0.75507650581262
80 -0.84265041588298
81 -0.94713302710021
82 -1.0625403770854
83 -1.1680476496977
84 -1.2966864709449
85 -1.4103420452313
86 -1.566856415014
87 -1.70448108529
88 -1.857003693462
89 -2.1226256923263
90 -3.5353339219547
