1 -0.14781378236879
2 0.52143766803445
3 0.58169661808405
4 0.44618650063671
5 0.30869534455926
6 0.079156643554545
7 0.32141644262063
8 0.39286118579314
9 0.65622612140935
10 1.3231569265601
11 0.6702207443046
12 -0.5234682326305
13 0.8606197820858
14 0.44238007641152
15 0.32226545917648
16 0.18591340031128
17 -0.48030281590495
18 0.14419838686857
19 -0.17884533748407
20 0.6823121550871
21 1.1209494835149
22 0.84862742323475
23 0.72083628130745
24 -0.13257393519174
25 -0.08413754068206
26 -0.38304089429744
27 0.9707089288241
28 -0.26674685156364
29 -0.17798924579033
30 -0.36015282298001
