1 -5.236332742317
2 -0.27929225768321
3 2.9876625295509
4 -2.4182919621749
5 3.7470449172577
6 -0.49996306146572
7 2.6586140661938
8 7.9476211583925
9 5.138630319149
10 7.0291814420805
11 8.1261081560285
12 2.3841976950354
13 1.459478427896
14 5.576906028369
15 7.675347222222
16 6.188829787234
17 8.1931146572105
18 -3.7123226950354
19 6.913268321513
20 1.4645759456265
21 4.173057033097
22 4.0889479905437
23 9.385305851064
24 4.1312426122931
25 0.36679964539007
26 2.5996971040189
27 7.900820035461
28 6.2415780141845
29 0.53379875886525
30 5.9779846335695
